VisitID,VisitDate,RepID,DoctorID,TerritoryID,VisitType,ProductsDetailed,SamplesGiven,CallOutcome,NextVisitScheduled,VisitDuration_Mins,JointVisitFlag,ManagerID
VIS001242,2023-06-28,REP008,DOC0282,TER032,Planned,DRG011,3,Sample Accepted,2023-07-16,28,No,
VIS001826,2023-06-28,REP010,DOC0077,TER017,CME,"DRG015,DRG011,DRG010",2,Sample Accepted,2023-07-08,43,No,
VIS000122,2023-06-29,REP007,DOC0228,TER014,Unplanned,"DRG002,DRG005",2,Prescription Committed,2023-07-11,44,No,
VIS002936,2023-06-29,REP018,DOC0028,TER027,Planned,"DRG005,DRG003,DRG009",3,Will Consider,2023-07-09,30,No,
VIS000770,2023-06-30,REP018,DOC0087,TER033,Planned,"DRG014,DRG011",2,Sample Accepted,2023-07-16,23,No,
VIS001531,2023-06-30,REP016,DOC0174,TER011,Planned,"DRG011,DRG002,DRG004",3,Prescription Committed,2023-07-21,45,No,
VIS002817,2023-06-30,REP014,DOC0001,TER036,Follow-up,"DRG005,DRG006,DRG011",0,Will Consider,2023-07-21,17,No,
VIS002931,2023-06-30,REP003,DOC0109,TER028,Planned,"DRG015,DRG014,DRG008,DRG006",3,Meeting Rescheduled,2023-07-28,34,Yes,REP012
VIS000502,2023-07-01,REP009,DOC0046,TER036,Camp,"DRG015,DRG002,DRG004",3,Prescription Committed,2023-07-13,21,No,
VIS002925,2023-07-01,REP019,DOC0022,TER036,CME,"DRG011,DRG012,DRG014",3,Prescription Committed,2023-07-11,28,No,
VIS000175,2023-07-02,REP002,DOC0253,TER013,Follow-up,DRG013,0,Prescription Committed,2023-07-12,14,No,
VIS000529,2023-07-02,REP004,DOC0282,TER033,Planned,"DRG002,DRG005,DRG010,DRG014",3,Not Interested,2023-07-19,42,No,
VIS000630,2023-07-02,REP003,DOC0156,TER025,Planned,"DRG001,DRG002,DRG005,DRG004",1,Will Consider,2023-08-01,17,Yes,REP012
VIS001054,2023-07-02,REP020,DOC0002,TER030,Follow-up,"DRG007,DRG010,DRG004",2,Sample Accepted,2023-07-15,42,No,
VIS001317,2023-07-02,REP020,DOC0227,TER021,Planned,"DRG010,DRG002,DRG004",2,Sample Accepted,2023-07-24,20,No,
VIS002419,2023-07-02,REP018,DOC0041,TER008,Planned,"DRG001,DRG011",2,Prescription Committed,2023-07-10,10,No,
VIS002550,2023-07-02,REP019,DOC0035,TER039,Planned,"DRG005,DRG002,DRG008,DRG014",0,Prescription Committed,2023-07-11,32,No,
VIS000072,2023-07-04,REP012,DOC0263,TER014,Camp,"DRG013,DRG007,DRG009",3,Will Consider,2023-07-21,40,No,
VIS002266,2023-07-05,REP007,DOC0014,TER011,Unplanned,"DRG010,DRG009",0,Sample Accepted,2023-07-26,34,Yes,REP012
VIS001849,2023-07-06,REP010,DOC0038,TER007,Follow-up,DRG013,1,Not Interested,2023-07-13,29,No,
VIS000645,2023-07-07,REP010,DOC0134,TER017,Planned,"DRG012,DRG010",0,Prescription Committed,2023-07-30,18,No,
VIS000775,2023-07-07,REP002,DOC0116,TER025,Planned,"DRG006,DRG005,DRG008",3,Not Interested,2023-08-05,26,No,
VIS001338,2023-07-07,REP007,DOC0049,TER027,Unplanned,"DRG013,DRG012",1,Prescription Committed,2023-08-04,14,No,
VIS001905,2023-07-07,REP018,DOC0092,TER009,Unplanned,"DRG015,DRG009",0,Will Consider,2023-07-16,30,No,
VIS000531,2023-07-08,REP003,DOC0286,TER005,Planned,"DRG011,DRG006,DRG012",2,Prescription Committed,2023-08-04,41,No,
VIS000939,2023-07-08,REP019,DOC0104,TER035,Planned,"DRG014,DRG009",1,Sample Accepted,2023-07-21,16,Yes,REP017
VIS002961,2023-07-09,REP007,DOC0069,TER012,Unplanned,"DRG012,DRG013,DRG009,DRG010",2,Not Interested,2023-08-04,21,No,
VIS001982,2023-07-10,REP015,DOC0038,TER008,Follow-up,"DRG002,DRG015,DRG014,DRG013",1,Prescription Committed,2023-07-28,20,Yes,REP017
VIS002371,2023-07-11,REP004,DOC0290,TER036,Planned,DRG004,0,Sample Accepted,2023-07-25,22,No,
VIS000450,2023-07-12,REP006,DOC0110,TER027,Planned,"DRG003,DRG001",1,Prescription Committed,2023-07-20,44,Yes,REP017
VIS000604,2023-07-12,REP006,DOC0221,TER031,Follow-up,"DRG006,DRG004",0,Sample Accepted,2023-07-28,21,No,
VIS000174,2023-07-13,REP002,DOC0033,TER021,Follow-up,DRG004,1,Prescription Committed,2023-08-08,11,No,
VIS000868,2023-07-15,REP019,DOC0212,TER017,Planned,"DRG010,DRG003,DRG015,DRG013",2,Prescription Committed,2023-08-01,42,Yes,REP017
VIS000275,2023-07-16,REP020,DOC0265,TER036,Planned,DRG013,2,Prescription Committed,2023-07-31,32,No,
VIS001751,2023-07-16,REP006,DOC0199,TER015,Follow-up,"DRG005,DRG008",2,Will Consider,2023-08-08,44,No,
VIS000333,2023-07-17,REP007,DOC0138,TER013,Unplanned,DRG008,2,Will Consider,2023-07-30,41,No,
VIS000799,2023-07-17,REP004,DOC0174,TER040,Unplanned,DRG011,1,Prescription Committed,2023-08-14,10,No,
VIS002265,2023-07-17,REP001,DOC0121,TER039,Planned,"DRG014,DRG006",1,Prescription Committed,2023-08-12,43,No,
VIS002342,2023-07-17,REP016,DOC0268,TER031,Camp,DRG001,3,Prescription Committed,2023-08-11,30,No,
VIS002600,2023-07-18,REP015,DOC0094,TER026,Unplanned,DRG007,1,Will Consider,2023-08-04,45,No,
VIS002932,2023-07-19,REP004,DOC0159,TER011,Planned,"DRG009,DRG001",3,Prescription Committed,2023-08-09,31,No,
VIS001125,2023-07-20,REP020,DOC0205,TER031,Unplanned,"DRG002,DRG015,DRG011",1,Prescription Committed,2023-08-10,42,No,
VIS001204,2023-07-20,REP018,DOC0211,TER004,Planned,"DRG010,DRG012,DRG013,DRG007",1,Sample Accepted,2023-08-14,17,No,
VIS000416,2023-07-21,REP012,DOC0224,TER017,Follow-up,"DRG008,DRG013",3,Prescription Committed,2023-08-04,37,No,
VIS000607,2023-07-23,REP019,DOC0182,TER024,Planned,"DRG013,DRG009,DRG007",3,Prescription Committed,2023-08-04,13,No,
VIS002306,2023-07-25,REP013,DOC0159,TER038,Planned,DRG001,0,Not Interested,2023-08-13,24,No,
VIS000703,2023-07-26,REP012,DOC0119,TER020,Planned,"DRG002,DRG012",3,Prescription Committed,2023-08-20,43,No,
VIS001147,2023-07-27,REP004,DOC0057,TER023,Planned,DRG015,1,Prescription Committed,2023-08-18,38,No,
VIS002129,2023-07-27,REP016,DOC0118,TER038,Planned,"DRG010,DRG014,DRG011,DRG013",1,Prescription Committed,2023-08-17,44,Yes,REP012
VIS000335,2023-07-28,REP007,DOC0190,TER016,Camp,"DRG014,DRG001,DRG006",1,Sample Accepted,2023-08-15,39,Yes,REP012
VIS001899,2023-07-28,REP012,DOC0135,TER004,Unplanned,DRG007,1,Not Interested,2023-08-21,27,No,
VIS002221,2023-07-28,REP006,DOC0180,TER002,Unplanned,"DRG006,DRG011,DRG002",3,Not Interested,2023-08-12,39,No,
VIS002492,2023-07-28,REP016,DOC0074,TER020,Camp,"DRG013,DRG015,DRG006",3,Will Consider,2023-08-23,44,No,
VIS002920,2023-07-28,REP013,DOC0093,TER040,CME,"DRG009,DRG006,DRG001",3,Will Consider,2023-08-20,11,No,
VIS001594,2023-07-29,REP013,DOC0089,TER021,Unplanned,"DRG013,DRG009",1,Prescription Committed,2023-08-18,31,No,
VIS002750,2023-07-29,REP012,DOC0289,TER022,Planned,"DRG001,DRG010,DRG006,DRG002",3,Will Consider,2023-08-11,16,Yes,REP012
VIS000077,2023-07-30,REP014,DOC0229,TER031,Planned,"DRG014,DRG006,DRG008",2,Prescription Committed,2023-08-17,30,No,
VIS002084,2023-07-30,REP016,DOC0290,TER040,Planned,DRG003,2,Prescription Committed,2023-08-07,42,No,
VIS002862,2023-07-30,REP008,DOC0203,TER024,Follow-up,"DRG009,DRG007,DRG006",3,Will Consider,2023-08-09,14,No,
VIS000403,2023-07-31,REP009,DOC0283,TER036,CME,"DRG011,DRG014,DRG003,DRG002",0,Meeting Rescheduled,2023-08-19,28,No,
VIS000466,2023-07-31,REP013,DOC0005,TER010,Unplanned,"DRG012,DRG004",0,Sample Accepted,2023-08-16,17,Yes,REP017
VIS001911,2023-07-31,REP003,DOC0057,TER027,Planned,"DRG014,DRG010",3,Not Interested,2023-08-28,20,No,
VIS000311,2023-08-01,REP003,DOC0098,TER001,Planned,DRG011,1,Prescription Committed,2023-08-11,23,No,
VIS000433,2023-08-01,REP018,DOC0221,TER028,Follow-up,DRG012,1,Not Interested,2023-08-20,10,No,
VIS001557,2023-08-01,REP017,DOC0176,TER019,CME,"DRG015,DRG005,DRG014",3,Sample Accepted,2023-08-23,38,No,
VIS001807,2023-08-01,REP018,DOC0223,TER038,Planned,"DRG014,DRG005",2,Will Consider,2023-08-25,41,No,
VIS002634,2023-08-01,REP001,DOC0130,TER036,Camp,"DRG014,DRG004",0,Prescription Committed,2023-08-12,31,No,
VIS002781,2023-08-01,REP012,DOC0019,TER025,Follow-up,"DRG006,DRG001,DRG003,DRG010",1,Sample Accepted,2023-08-25,28,No,
VIS000037,2023-08-02,REP010,DOC0211,TER019,Camp,"DRG014,DRG003,DRG015",3,Not Interested,2023-08-13,13,Yes,REP012
VIS001262,2023-08-02,REP004,DOC0261,TER026,CME,"DRG013,DRG014",2,Sample Accepted,2023-08-14,28,No,
VIS001321,2023-08-02,REP012,DOC0151,TER027,Planned,"DRG011,DRG007,DRG006,DRG015",2,Prescription Committed,2023-08-28,45,No,
VIS001883,2023-08-02,REP005,DOC0169,TER025,Planned,DRG003,3,Prescription Committed,2023-08-25,13,No,
VIS002523,2023-08-02,REP020,DOC0220,TER020,Camp,"DRG008,DRG007,DRG011",3,Will Consider,2023-08-13,45,No,
VIS000032,2023-08-03,REP007,DOC0180,TER013,Planned,DRG003,3,Prescription Committed,2023-08-20,10,No,
VIS002967,2023-08-03,REP019,DOC0112,TER012,Planned,"DRG015,DRG004",0,Will Consider,2023-08-11,24,No,
VIS000051,2023-08-04,REP015,DOC0093,TER001,Planned,"DRG002,DRG013",2,Not Interested,2023-08-25,39,No,
VIS001739,2023-08-04,REP006,DOC0166,TER011,CME,"DRG010,DRG001,DRG011,DRG012",0,Sample Accepted,2023-08-22,16,No,
VIS002303,2023-08-04,REP001,DOC0256,TER002,Follow-up,"DRG001,DRG002,DRG012,DRG006",0,Not Interested,2023-08-28,24,No,
VIS002173,2023-08-06,REP016,DOC0053,TER022,Follow-up,"DRG006,DRG001,DRG010,DRG002",3,Prescription Committed,2023-08-14,17,No,
VIS000327,2023-08-07,REP014,DOC0256,TER006,Unplanned,"DRG013,DRG010",0,Sample Accepted,2023-08-23,17,Yes,REP017
VIS000619,2023-08-07,REP009,DOC0195,TER008,Planned,DRG009,0,Sample Accepted,2023-09-02,10,No,
VIS000872,2023-08-07,REP017,DOC0069,TER032,Unplanned,"DRG012,DRG005,DRG002,DRG008",2,Not Interested,2023-08-15,41,No,
VIS000990,2023-08-07,REP009,DOC0005,TER006,Planned,"DRG013,DRG015,DRG009,DRG006",0,Will Consider,2023-08-17,31,No,
VIS000994,2023-08-07,REP009,DOC0245,TER010,Follow-up,"DRG009,DRG004,DRG008,DRG012",2,Will Consider,2023-08-22,16,Yes,REP017
VIS001926,2023-08-07,REP007,DOC0037,TER020,Planned,"DRG013,DRG008",2,Prescription Committed,2023-08-26,13,No,
VIS002869,2023-08-07,REP011,DOC0197,TER024,Unplanned,"DRG004,DRG003",2,Prescription Committed,2023-09-04,31,No,
VIS000287,2023-08-08,REP019,DOC0031,TER015,Planned,DRG003,0,Sample Accepted,2023-08-23,25,No,
VIS002616,2023-08-08,REP010,DOC0202,TER025,Follow-up,"DRG008,DRG014,DRG012,DRG001",3,Not Interested,2023-08-20,36,No,
VIS002671,2023-08-08,REP003,DOC0039,TER021,Camp,"DRG002,DRG009,DRG013",1,Prescription Committed,2023-08-27,19,Yes,REP012
VIS001736,2023-08-09,REP009,DOC0280,TER005,Planned,"DRG006,DRG013,DRG008,DRG014",3,Not Interested,2023-08-31,40,No,
VIS002230,2023-08-09,REP007,DOC0005,TER002,Planned,"DRG015,DRG008",1,Not Interested,2023-09-01,44,No,
VIS001606,2023-08-10,REP015,DOC0024,TER001,CME,"DRG005,DRG007",2,Will Consider,2023-09-08,24,No,
VIS001931,2023-08-10,REP009,DOC0297,TER036,Planned,"DRG005,DRG006,DRG004,DRG014",1,Will Consider,2023-09-06,42,No,
VIS002126,2023-08-10,REP007,DOC0080,TER025,Planned,"DRG009,DRG011,DRG013,DRG002",0,Not Interested,2023-08-29,43,No,
VIS002645,2023-08-10,REP004,DOC0101,TER040,Planned,"DRG011,DRG010,DRG005,DRG014",1,Not Interested,2023-09-08,23,No,
VIS002657,2023-08-10,REP009,DOC0286,TER006,Follow-up,"DRG013,DRG004,DRG002,DRG009",3,Will Consider,2023-08-28,24,Yes,REP017
VIS002685,2023-08-10,REP001,DOC0014,TER016,Planned,"DRG010,DRG015,DRG009",0,Sample Accepted,2023-08-24,43,No,
VIS000352,2023-08-11,REP020,DOC0171,TER009,Planned,"DRG003,DRG008",3,Not Interested,2023-08-30,42,No,
VIS000552,2023-08-11,REP011,DOC0024,TER011,Planned,"DRG008,DRG007",1,Will Consider,2023-09-06,36,Yes,REP017
VIS000613,2023-08-11,REP012,DOC0092,TER002,Planned,DRG013,3,Prescription Committed,2023-09-03,43,No,
VIS002681,2023-08-11,REP011,DOC0260,TER002,Planned,DRG006,1,Not Interested,2023-08-18,11,No,
VIS000438,2023-08-12,REP003,DOC0190,TER022,Planned,DRG010,1,Will Consider,2023-09-08,29,No,
VIS002253,2023-08-14,REP010,DOC0053,TER035,Planned,"DRG004,DRG010,DRG006,DRG003",2,Meeting Rescheduled,2023-09-11,14,Yes,REP012
VIS000011,2023-08-15,REP007,DOC0240,TER024,Planned,"DRG012,DRG015",1,Meeting Rescheduled,2023-09-09,12,Yes,REP012
VIS002626,2023-08-15,REP016,DOC0069,TER030,Planned,"DRG006,DRG012",3,Sample Accepted,2023-08-31,34,No,
VIS000518,2023-08-16,REP013,DOC0238,TER030,Planned,"DRG008,DRG001,DRG013",0,Prescription Committed,2023-09-08,44,Yes,REP017
VIS002756,2023-08-16,REP005,DOC0241,TER039,Planned,DRG015,1,Prescription Committed,2023-08-27,29,No,
VIS001570,2023-08-17,REP004,DOC0212,TER024,Follow-up,"DRG002,DRG003,DRG015,DRG001",0,Will Consider,2023-09-03,17,No,
VIS002969,2023-08-17,REP007,DOC0035,TER005,Follow-up,"DRG006,DRG005",3,Prescription Committed,2023-09-09,17,No,
VIS000448,2023-08-18,REP012,DOC0015,TER033,Planned,"DRG014,DRG007,DRG002,DRG005",2,Not Interested,2023-08-26,35,No,
VIS002004,2023-08-18,REP020,DOC0076,TER014,CME,"DRG014,DRG007,DRG001,DRG006",1,Prescription Committed,2023-09-11,13,No,
VIS001761,2023-08-19,REP004,DOC0256,TER030,CME,"DRG012,DRG007",2,Prescription Committed,2023-08-26,22,No,
VIS001861,2023-08-19,REP003,DOC0156,TER028,Planned,"DRG006,DRG010",0,Sample Accepted,2023-09-02,29,No,
VIS002795,2023-08-19,REP018,DOC0190,TER021,Unplanned,DRG003,1,Will Consider,2023-09-08,29,No,
VIS002884,2023-08-19,REP004,DOC0035,TER003,Planned,"DRG003,DRG006",3,Will Consider,2023-09-15,20,No,
VIS001889,2023-08-20,REP001,DOC0067,TER025,CME,"DRG010,DRG013,DRG006",3,Prescription Committed,2023-09-16,18,No,
VIS002201,2023-08-20,REP004,DOC0166,TER034,Unplanned,"DRG004,DRG010,DRG013",0,Sample Accepted,2023-08-28,37,No,
VIS002704,2023-08-20,REP011,DOC0010,TER026,Planned,"DRG010,DRG002,DRG006,DRG013",2,Sample Accepted,2023-09-07,41,No,
VIS000255,2023-08-21,REP017,DOC0125,TER028,Planned,DRG010,0,Prescription Committed,2023-08-29,10,Yes,REP017
VIS001422,2023-08-21,REP011,DOC0124,TER023,Planned,DRG012,0,Will Consider,2023-09-09,21,No,
VIS002660,2023-08-21,REP011,DOC0009,TER004,Camp,"DRG002,DRG014,DRG005",2,Prescription Committed,2023-09-10,13,No,
VIS002900,2023-08-21,REP002,DOC0259,TER030,Planned,DRG008,0,Will Consider,2023-09-16,19,No,
VIS001253,2023-08-22,REP007,DOC0091,TER014,Camp,"DRG002,DRG001",3,Prescription Committed,2023-09-04,45,No,
VIS002239,2023-08-22,REP004,DOC0264,TER001,Camp,"DRG014,DRG001,DRG008",1,Will Consider,2023-09-19,40,No,
VIS000455,2023-08-23,REP007,DOC0203,TER031,CME,"DRG003,DRG014,DRG002",0,Will Consider,2023-09-03,45,No,
VIS000942,2023-08-23,REP014,DOC0126,TER014,Planned,"DRG012,DRG010,DRG009",0,Will Consider,2023-09-14,39,No,
VIS000426,2023-08-24,REP002,DOC0015,TER026,Camp,"DRG002,DRG003",2,Prescription Committed,2023-09-05,27,No,
VIS002735,2023-08-24,REP010,DOC0171,TER019,Planned,"DRG001,DRG005,DRG009,DRG008",2,Not Interested,2023-09-20,42,No,
VIS000007,2023-08-25,REP017,DOC0231,TER029,Planned,"DRG004,DRG015,DRG013,DRG014",2,Sample Accepted,2023-09-24,30,No,
VIS000801,2023-08-26,REP018,DOC0079,TER007,Unplanned,"DRG014,DRG009,DRG001,DRG003",1,Will Consider,2023-09-13,44,Yes,REP017
VIS000908,2023-08-26,REP011,DOC0069,TER036,Follow-up,"DRG015,DRG009,DRG006",3,Will Consider,2023-09-20,41,No,
VIS001512,2023-08-26,REP018,DOC0055,TER004,Planned,"DRG001,DRG012,DRG013,DRG007",3,Prescription Committed,2023-09-05,34,No,
VIS001882,2023-08-26,REP019,DOC0047,TER037,Planned,"DRG001,DRG010,DRG004,DRG006",2,Will Consider,2023-09-09,15,No,
VIS002076,2023-08-26,REP002,DOC0105,TER026,CME,DRG011,2,Sample Accepted,2023-09-07,19,No,
VIS000008,2023-08-27,REP018,DOC0042,TER027,Unplanned,DRG011,0,Will Consider,2023-09-24,20,No,
VIS001561,2023-08-27,REP016,DOC0008,TER025,Unplanned,"DRG005,DRG001,DRG010",2,Sample Accepted,2023-09-15,33,No,
VIS001974,2023-08-27,REP010,DOC0101,TER020,Camp,"DRG009,DRG014,DRG010,DRG002",3,Prescription Committed,2023-09-11,19,No,
VIS000249,2023-08-28,REP001,DOC0139,TER013,Follow-up,DRG013,0,Sample Accepted,2023-09-08,34,No,
VIS001853,2023-08-28,REP009,DOC0197,TER028,Planned,"DRG009,DRG014,DRG003,DRG013",2,Will Consider,2023-09-05,33,No,
VIS002328,2023-08-28,REP001,DOC0169,TER019,Unplanned,"DRG009,DRG007",3,Prescription Committed,2023-09-08,36,No,
VIS002532,2023-08-28,REP005,DOC0150,TER032,Follow-up,DRG007,3,Will Consider,2023-09-16,28,No,
VIS002805,2023-08-28,REP010,DOC0184,TER039,Planned,"DRG004,DRG014,DRG002",1,Not Interested,2023-09-15,18,No,
VIS001051,2023-08-29,REP008,DOC0055,TER016,Planned,"DRG002,DRG008",1,Will Consider,2023-09-25,13,No,
VIS001702,2023-08-29,REP013,DOC0295,TER012,CME,"DRG004,DRG014,DRG009,DRG003",3,Prescription Committed,2023-09-07,27,No,
VIS000556,2023-08-30,REP014,DOC0197,TER021,Follow-up,"DRG011,DRG006,DRG015",2,Will Consider,2023-09-18,41,No,
VIS000951,2023-08-30,REP018,DOC0110,TER036,Unplanned,"DRG004,DRG013,DRG003,DRG011",1,Will Consider,2023-09-28,31,No,
VIS002311,2023-08-30,REP012,DOC0200,TER007,Camp,"DRG010,DRG007,DRG009,DRG012",0,Will Consider,2023-09-12,45,No,
VIS002981,2023-09-02,REP009,DOC0154,TER020,Planned,"DRG010,DRG009,DRG004",3,Prescription Committed,2023-09-10,17,No,
VIS000934,2023-09-04,REP006,DOC0167,TER018,CME,"DRG012,DRG013,DRG010,DRG006",2,Not Interested,2023-09-25,26,No,
VIS002417,2023-09-04,REP010,DOC0256,TER032,Planned,"DRG011,DRG002,DRG006,DRG013",1,Sample Accepted,2023-09-24,30,No,
VIS001284,2023-09-05,REP010,DOC0123,TER003,Planned,"DRG007,DRG009,DRG010",2,Prescription Committed,2023-10-02,24,No,
VIS001644,2023-09-05,REP014,DOC0018,TER015,Planned,"DRG015,DRG005,DRG013",2,Sample Accepted,2023-09-13,33,Yes,REP017
VIS001919,2023-09-05,REP004,DOC0266,TER020,Unplanned,"DRG004,DRG013,DRG001",2,Will Consider,2023-09-29,39,No,
VIS002179,2023-09-05,REP010,DOC0168,TER019,Planned,"DRG012,DRG005,DRG011",1,Sample Accepted,2023-09-20,37,No,
VIS002182,2023-09-05,REP010,DOC0032,TER021,Planned,"DRG004,DRG011,DRG012",3,Will Consider,2023-10-04,26,No,
VIS002234,2023-09-05,REP001,DOC0171,TER021,Planned,DRG010,3,Will Consider,2023-10-02,11,No,
VIS002476,2023-09-05,REP001,DOC0040,TER006,Follow-up,"DRG012,DRG005,DRG003,DRG009",0,Not Interested,2023-10-04,25,Yes,REP017
VIS001068,2023-09-07,REP014,DOC0119,TER027,Planned,DRG011,3,Prescription Committed,2023-09-20,40,No,
VIS001701,2023-09-07,REP010,DOC0132,TER037,Camp,"DRG015,DRG003",1,Meeting Rescheduled,2023-10-05,21,Yes,REP012
VIS002658,2023-09-07,REP005,DOC0164,TER026,Planned,"DRG013,DRG001,DRG004",1,Will Consider,2023-10-06,27,No,
VIS002282,2023-09-08,REP005,DOC0043,TER013,Follow-up,"DRG013,DRG010,DRG008,DRG014",2,Not Interested,2023-10-07,32,No,
VIS000606,2023-09-10,REP003,DOC0088,TER005,Follow-up,DRG008,1,Not Interested,2023-10-02,16,No,
VIS001146,2023-09-10,REP017,DOC0144,TER030,Follow-up,"DRG009,DRG004,DRG012,DRG013",3,Prescription Committed,2023-10-05,33,No,
VIS002449,2023-09-10,REP012,DOC0253,TER012,Planned,"DRG015,DRG011,DRG014",1,Prescription Committed,2023-09-23,31,Yes,REP012
VIS002877,2023-09-10,REP009,DOC0202,TER023,Planned,"DRG011,DRG007,DRG001",2,Will Consider,2023-09-24,30,No,
VIS000756,2023-09-11,REP005,DOC0217,TER005,Planned,"DRG003,DRG005",2,Not Interested,2023-10-08,21,No,
VIS001850,2023-09-12,REP002,DOC0099,TER019,Planned,"DRG002,DRG011,DRG001",3,Prescription Committed,2023-10-04,27,No,
VIS001105,2023-09-13,REP008,DOC0174,TER039,Planned,DRG004,2,Sample Accepted,2023-10-10,43,No,
VIS001296,2023-09-13,REP006,DOC0153,TER007,Planned,"DRG008,DRG001,DRG002",3,Not Interested,2023-10-10,20,No,
VIS000384,2023-09-14,REP013,DOC0232,TER014,Camp,DRG015,3,Not Interested,2023-10-10,11,No,
VIS000680,2023-09-14,REP018,DOC0113,TER033,Planned,DRG011,2,Prescription Committed,2023-09-28,26,No,
VIS000935,2023-09-14,REP020,DOC0208,TER040,Follow-up,"DRG010,DRG011,DRG009,DRG015",1,Not Interested,2023-10-10,13,No,
VIS001528,2023-09-14,REP007,DOC0137,TER011,Planned,DRG008,0,Not Interested,2023-09-30,28,No,
VIS001765,2023-09-14,REP020,DOC0084,TER028,Planned,"DRG011,DRG006,DRG008",0,Sample Accepted,2023-09-25,32,No,
VIS002649,2023-09-14,REP001,DOC0211,TER031,Planned,"DRG011,DRG013",0,Will Consider,2023-09-26,33,No,
VIS001134,2023-09-15,REP004,DOC0274,TER029,Planned,"DRG009,DRG005,DRG008,DRG004",1,Not Interested,2023-10-15,26,No,
VIS000639,2023-09-17,REP006,DOC0005,TER035,Follow-up,"DRG007,DRG010,DRG009,DRG001",2,Not Interested,2023-09-30,17,No,
VIS001216,2023-09-17,REP005,DOC0097,TER013,Unplanned,"DRG012,DRG015",1,Sample Accepted,2023-10-09,37,No,
VIS002479,2023-09-17,REP014,DOC0022,TER038,Planned,"DRG012,DRG008,DRG015,DRG013",3,Not Interested,2023-10-10,44,No,
VIS000601,2023-09-18,REP010,DOC0067,TER005,Planned,"DRG008,DRG011,DRG010,DRG009",3,Will Consider,2023-10-14,17,No,
VIS001473,2023-09-18,REP015,DOC0104,TER027,Planned,"DRG005,DRG009,DRG008",3,Sample Accepted,2023-10-14,33,No,
VIS001368,2023-09-19,REP008,DOC0133,TER002,CME,"DRG005,DRG012,DRG014,DRG001",1,Sample Accepted,2023-09-27,26,No,
VIS002495,2023-09-19,REP014,DOC0270,TER010,Unplanned,"DRG005,DRG001,DRG014",0,Sample Accepted,2023-10-11,14,No,
VIS001318,2023-09-20,REP010,DOC0265,TER018,Follow-up,"DRG006,DRG009",2,Sample Accepted,2023-10-05,25,No,
VIS001434,2023-09-20,REP011,DOC0222,TER022,Planned,"DRG012,DRG015,DRG009,DRG007",3,Prescription Committed,2023-10-10,15,Yes,REP017
VIS002420,2023-09-20,REP017,DOC0270,TER037,CME,"DRG003,DRG005,DRG002",3,Will Consider,2023-10-10,36,No,
VIS002672,2023-09-21,REP019,DOC0149,TER008,Follow-up,DRG007,3,Will Consider,2023-10-10,40,Yes,REP017
VIS000815,2023-09-22,REP010,DOC0070,TER001,Unplanned,"DRG015,DRG010,DRG006",0,Prescription Committed,2023-10-14,34,No,
VIS002580,2023-09-22,REP009,DOC0122,TER033,Planned,DRG004,3,Prescription Committed,2023-10-02,35,No,
VIS000414,2023-09-23,REP015,DOC0214,TER014,CME,"DRG007,DRG004",2,Will Consider,2023-10-13,29,No,
VIS001183,2023-09-23,REP015,DOC0062,TER021,CME,"DRG007,DRG013,DRG015,DRG001",2,Prescription Committed,2023-10-08,26,No,
VIS001578,2023-09-23,REP010,DOC0146,TER019,Planned,"DRG006,DRG015,DRG002",3,Will Consider,2023-10-20,43,No,
VIS000058,2023-09-24,REP008,DOC0075,TER024,Camp,"DRG003,DRG015",2,Will Consider,2023-10-18,41,No,
VIS000621,2023-09-25,REP013,DOC0115,TER034,Follow-up,DRG014,3,Not Interested,2023-10-15,22,Yes,REP017
VIS000636,2023-09-26,REP009,DOC0240,TER012,Unplanned,"DRG009,DRG003,DRG007",3,Prescription Committed,2023-10-09,25,No,
VIS000452,2023-09-27,REP011,DOC0191,TER028,Unplanned,"DRG001,DRG006,DRG010",0,Will Consider,2023-10-15,43,No,
VIS001566,2023-09-27,REP007,DOC0131,TER032,Unplanned,"DRG011,DRG005,DRG013,DRG003",3,Prescription Committed,2023-10-19,23,No,
VIS002546,2023-09-27,REP017,DOC0025,TER009,Follow-up,DRG012,2,Prescription Committed,2023-10-22,39,No,
VIS002647,2023-09-28,REP004,DOC0212,TER032,Unplanned,"DRG013,DRG002",3,Will Consider,2023-10-15,31,No,
VIS000265,2023-09-30,REP017,DOC0237,TER036,Unplanned,"DRG015,DRG014",3,Sample Accepted,2023-10-30,21,No,
VIS000547,2023-09-30,REP018,DOC0044,TER011,Follow-up,"DRG012,DRG004,DRG007,DRG011",3,Not Interested,2023-10-29,44,No,
