TargetID,RepID,DrugID,FY_Quarter,SalesTarget_Value,SalesTarget_Units,VisitTarget,NewDoctorTarget
TGT003014,REP013,DRG009,FY2022-Q2,50638.65,216,47,4
TGT003015,REP013,DRG009,FY2022-Q3,77563.68,217,41,2
TGT003016,REP013,DRG009,FY2022-Q4,103594.2,76,28,4
TGT003017,REP013,DRG009,FY2023-Q1,67675.84,81,31,5
TGT003018,REP013,DRG009,FY2023-Q2,75239.08,119,52,2
TGT003019,REP013,DRG009,FY2023-Q3,111564.58,271,47,7
TGT003020,REP013,DRG009,FY2023-Q4,99674.26,65,42,9
TGT003021,REP013,DRG009,FY2024-Q1,36768.14,261,57,7
TGT003022,REP013,DRG009,FY2024-Q2,79380.45,278,43,6
TGT003023,REP013,DRG009,FY2024-Q3,87074.69,88,45,6
TGT003024,REP013,DRG009,FY2024-Q4,126161.77,260,30,3
TGT003025,REP013,DRG010,FY2021-Q1,70840.38,280,47,3
TGT003026,REP013,DRG010,FY2021-Q2,161083.44,126,55,7
TGT003027,REP013,DRG010,FY2021-Q3,79714.51,281,39,8
TGT003028,REP013,DRG010,FY2021-Q4,144289.87,99,35,6
TGT003029,REP013,DRG010,FY2022-Q1,115289.88,196,25,2
TGT003030,REP013,DRG010,FY2022-Q2,138210.06,298,25,8
TGT003031,REP013,DRG010,FY2022-Q3,61099.16,109,43,2
TGT003032,REP013,DRG010,FY2022-Q4,176296.54,123,58,4
TGT003033,REP013,DRG010,FY2023-Q1,104206.78,296,20,9
TGT003034,REP013,DRG010,FY2023-Q2,78914.22,205,42,5
TGT003035,REP013,DRG010,FY2023-Q3,121395.1,99,44,10
TGT003036,REP013,DRG010,FY2023-Q4,129092.92,289,30,8
TGT003037,REP013,DRG010,FY2024-Q1,156638.35,115,33,9
TGT003038,REP013,DRG010,FY2024-Q2,61297.59,155,58,10
TGT003039,REP013,DRG010,FY2024-Q3,101931.93,116,56,6
TGT003040,REP013,DRG010,FY2024-Q4,111243.06,96,53,5
TGT003041,REP013,DRG011,FY2021-Q1,8417409.04,192,58,8
TGT003042,REP013,DRG011,FY2021-Q2,3044906.66,298,24,10
TGT003043,REP013,DRG011,FY2021-Q3,9622871.71,237,46,10
TGT003044,REP013,DRG011,FY2021-Q4,3588152.59,92,52,3
TGT003045,REP013,DRG011,FY2022-Q1,7203831.15,134,22,2
TGT003046,REP013,DRG011,FY2022-Q2,5786203.66,50,24,6
TGT003047,REP013,DRG011,FY2022-Q3,3462513.54,119,52,5
TGT003048,REP013,DRG011,FY2022-Q4,3875026.48,266,54,7
TGT003049,REP013,DRG011,FY2023-Q1,9075389.29,236,55,6
TGT003050,REP013,DRG011,FY2023-Q2,7122730.15,265,29,5
TGT003051,REP013,DRG011,FY2023-Q3,5029068.55,120,36,2
TGT003052,REP013,DRG011,FY2023-Q4,4216837.25,209,42,9
TGT003053,REP013,DRG011,FY2024-Q1,3231422.15,71,25,3
TGT003054,REP013,DRG011,FY2024-Q2,1910032.07,230,34,9
TGT003055,REP013,DRG011,FY2024-Q3,2643175.5,91,57,10
TGT003056,REP013,DRG011,FY2024-Q4,5386000.73,166,22,9
TGT003057,REP013,DRG012,FY2021-Q1,13890.45,70,23,2
TGT003058,REP013,DRG012,FY2021-Q2,8893.96,52,44,9
TGT003059,REP013,DRG012,FY2021-Q3,12436.62,267,41,2
TGT003060,REP013,DRG012,FY2021-Q4,19318.9,125,57,5
TGT003061,REP013,DRG012,FY2022-Q1,4953.08,131,60,8
TGT003062,REP013,DRG012,FY2022-Q2,7073.47,138,23,9
TGT003063,REP013,DRG012,FY2022-Q3,11825.17,103,41,2
TGT003064,REP013,DRG012,FY2022-Q4,17245.18,206,46,5
TGT003065,REP013,DRG012,FY2023-Q1,21020.32,216,39,7
TGT003066,REP013,DRG012,FY2023-Q2,19224.82,238,33,7
TGT003067,REP013,DRG012,FY2023-Q3,7919.94,226,52,2
TGT003068,REP013,DRG012,FY2023-Q4,18465.29,121,30,6
TGT003069,REP013,DRG012,FY2024-Q1,20423.92,75,43,9
TGT003070,REP013,DRG012,FY2024-Q2,5855.69,219,44,6
TGT003071,REP013,DRG012,FY2024-Q3,19524.67,87,38,9
TGT003072,REP013,DRG012,FY2024-Q4,9069.68,206,37,10
TGT003073,REP013,DRG013,FY2021-Q1,29902.96,170,38,4
TGT003074,REP013,DRG013,FY2021-Q2,28081.01,243,52,9
TGT003075,REP013,DRG013,FY2021-Q3,25955.38,299,52,9
TGT003076,REP013,DRG013,FY2021-Q4,23892.46,76,54,4
TGT003077,REP013,DRG013,FY2022-Q1,10876.03,252,28,5
TGT003078,REP013,DRG013,FY2022-Q2,25543.85,256,40,5
TGT003079,REP013,DRG013,FY2022-Q3,32832.25,163,33,9
TGT003080,REP013,DRG013,FY2022-Q4,23849.21,128,54,7
TGT003081,REP013,DRG013,FY2023-Q1,12214.23,208,49,9
TGT003082,REP013,DRG013,FY2023-Q2,19361.66,202,31,9
TGT003083,REP013,DRG013,FY2023-Q3,33143.71,56,49,9
TGT003084,REP013,DRG013,FY2023-Q4,23652.56,259,56,8
TGT003085,REP013,DRG013,FY2024-Q1,37137.62,51,32,5
TGT003086,REP013,DRG013,FY2024-Q2,20554.66,126,45,3
TGT003087,REP013,DRG013,FY2024-Q3,23692.07,145,21,5
TGT003088,REP013,DRG013,FY2024-Q4,14194.46,242,46,10
TGT003089,REP013,DRG014,FY2021-Q1,42458.55,280,20,10
TGT003090,REP013,DRG014,FY2021-Q2,47279.62,153,55,2
TGT003091,REP013,DRG014,FY2021-Q3,33737.64,279,22,8
TGT003092,REP013,DRG014,FY2021-Q4,35956.64,127,57,4
TGT003093,REP013,DRG014,FY2022-Q1,52632.77,158,56,7
TGT003094,REP013,DRG014,FY2022-Q2,15644.4,185,26,10
TGT003095,REP013,DRG014,FY2022-Q3,39741.17,252,22,3
TGT003096,REP013,DRG014,FY2022-Q4,33273.91,143,22,7
TGT003097,REP013,DRG014,FY2023-Q1,22853.18,177,54,9
TGT003098,REP013,DRG014,FY2023-Q2,28453.76,62,42,9
TGT003099,REP013,DRG014,FY2023-Q3,25800.23,162,31,2
TGT003100,REP013,DRG014,FY2023-Q4,12501.01,78,43,3
TGT003101,REP013,DRG014,FY2024-Q1,34213.28,111,34,10
TGT003102,REP013,DRG014,FY2024-Q2,26025.2,236,31,4
TGT003103,REP013,DRG014,FY2024-Q3,14622.53,57,60,2
TGT003104,REP013,DRG014,FY2024-Q4,32454.94,177,20,7
TGT003105,REP013,DRG015,FY2021-Q1,133094.99,272,25,10
TGT003106,REP013,DRG015,FY2021-Q2,127416.42,147,59,8
TGT003107,REP013,DRG015,FY2021-Q3,66736.97,113,54,7
TGT003108,REP013,DRG015,FY2021-Q4,131895.1,65,57,8
TGT003109,REP013,DRG015,FY2022-Q1,203747.22,51,49,5
TGT003110,REP013,DRG015,FY2022-Q2,105683.72,250,48,2
TGT003111,REP013,DRG015,FY2022-Q3,63535.74,66,20,5
TGT003112,REP013,DRG015,FY2022-Q4,75078.15,130,21,8
TGT003113,REP013,DRG015,FY2023-Q1,195297.37,256,24,3
TGT003114,REP013,DRG015,FY2023-Q2,127737.58,287,43,9
TGT003115,REP013,DRG015,FY2023-Q3,100324.25,135,26,5
TGT003116,REP013,DRG015,FY2023-Q4,94400.6,146,33,3
TGT003117,REP013,DRG015,FY2024-Q1,87643.63,102,22,3
TGT003118,REP013,DRG015,FY2024-Q2,211466.97,62,47,2
TGT003119,REP013,DRG015,FY2024-Q3,48821.77,84,28,5
TGT003120,REP013,DRG015,FY2024-Q4,66870.03,63,40,4
TGT003121,REP014,DRG001,FY2021-Q1,89025.89,162,20,8
TGT003122,REP014,DRG001,FY2021-Q2,63503.23,267,42,2
TGT003123,REP014,DRG001,FY2021-Q3,93426.87,173,36,9
TGT003124,REP014,DRG001,FY2021-Q4,55451.86,188,46,7
TGT003125,REP014,DRG001,FY2022-Q1,75370.35,97,29,4
TGT003126,REP014,DRG001,FY2022-Q2,48808.97,282,34,8
TGT003127,REP014,DRG001,FY2022-Q3,50336.63,52,55,2
TGT003128,REP014,DRG001,FY2022-Q4,74879.93,237,52,6
TGT003129,REP014,DRG001,FY2023-Q1,43705.13,90,47,6
TGT003130,REP014,DRG001,FY2023-Q2,53751.48,189,41,4
TGT003131,REP014,DRG001,FY2023-Q3,67954.19,106,60,6
TGT003132,REP014,DRG001,FY2023-Q4,75703.89,155,32,5
TGT003133,REP014,DRG001,FY2024-Q1,67237.61,100,45,6
TGT003134,REP014,DRG001,FY2024-Q2,71164.24,300,38,6
TGT003135,REP014,DRG001,FY2024-Q3,72681.71,169,55,6
TGT003136,REP014,DRG001,FY2024-Q4,68198.06,142,56,3
TGT003137,REP014,DRG002,FY2021-Q1,124033.1,266,52,4
TGT003138,REP014,DRG002,FY2021-Q2,151207.93,237,58,10
TGT003139,REP014,DRG002,FY2021-Q3,49558.86,154,36,2
TGT003140,REP014,DRG002,FY2021-Q4,153737.37,127,47,5
TGT003141,REP014,DRG002,FY2022-Q1,51419.57,104,31,2
TGT003142,REP014,DRG002,FY2022-Q2,73403.09,244,26,3
TGT003143,REP014,DRG002,FY2022-Q3,85489.8,102,30,3
TGT003144,REP014,DRG002,FY2022-Q4,84679.14,139,37,5
TGT003145,REP014,DRG002,FY2023-Q1,109886.36,255,26,3
TGT003146,REP014,DRG002,FY2023-Q2,44260.74,176,50,2
TGT003147,REP014,DRG002,FY2023-Q3,41953.2,94,43,8
TGT003148,REP014,DRG002,FY2023-Q4,94248.69,81,25,10
TGT003149,REP014,DRG002,FY2024-Q1,151690.06,96,48,7
TGT003150,REP014,DRG002,FY2024-Q2,93471.1,230,60,9
TGT003151,REP014,DRG002,FY2024-Q3,49924.06,182,26,4
TGT003152,REP014,DRG002,FY2024-Q4,61784.81,82,40,10
TGT003153,REP014,DRG003,FY2021-Q1,24760.3,152,40,6
TGT003154,REP014,DRG003,FY2021-Q2,35477.66,162,22,3
TGT003155,REP014,DRG003,FY2021-Q3,24827.75,283,25,8
TGT003156,REP014,DRG003,FY2021-Q4,24849.26,107,20,4
TGT003157,REP014,DRG003,FY2022-Q1,65410.69,104,57,3
TGT003158,REP014,DRG003,FY2022-Q2,19125.21,279,40,8
TGT003159,REP014,DRG003,FY2022-Q3,50575.73,217,40,8
TGT003160,REP014,DRG003,FY2022-Q4,40710.03,91,37,7
TGT003161,REP014,DRG003,FY2023-Q1,43425.15,65,41,7
TGT003162,REP014,DRG003,FY2023-Q2,26753.34,192,36,2
TGT003163,REP014,DRG003,FY2023-Q3,40769.84,165,21,4
TGT003164,REP014,DRG003,FY2023-Q4,54875.98,204,40,5
TGT003165,REP014,DRG003,FY2024-Q1,31412.68,122,60,6
TGT003166,REP014,DRG003,FY2024-Q2,44692.81,117,46,9
TGT003167,REP014,DRG003,FY2024-Q3,40985.22,150,59,10
TGT003168,REP014,DRG003,FY2024-Q4,61445.34,99,31,3
TGT003169,REP014,DRG004,FY2021-Q1,163143.19,73,41,4
TGT003170,REP014,DRG004,FY2021-Q2,189584.87,252,50,6
TGT003171,REP014,DRG004,FY2021-Q3,146847.53,183,29,7
TGT003172,REP014,DRG004,FY2021-Q4,310402.23,169,46,9
TGT003173,REP014,DRG004,FY2022-Q1,256381.25,259,56,6
TGT003174,REP014,DRG004,FY2022-Q2,346831.78,226,44,10
TGT003175,REP014,DRG004,FY2022-Q3,175275.29,225,55,7
TGT003176,REP014,DRG004,FY2022-Q4,303961.22,276,24,8
TGT003177,REP014,DRG004,FY2023-Q1,93209.02,168,34,2
TGT003178,REP014,DRG004,FY2023-Q2,226991.82,255,60,4
TGT003179,REP014,DRG004,FY2023-Q3,295348.44,52,24,4
TGT003180,REP014,DRG004,FY2023-Q4,230849.29,103,45,7
TGT003181,REP014,DRG004,FY2024-Q1,200800.88,159,34,4
TGT003182,REP014,DRG004,FY2024-Q2,169870.82,164,41,2
TGT003183,REP014,DRG004,FY2024-Q3,240962.04,295,28,8
TGT003184,REP014,DRG004,FY2024-Q4,113209.21,205,54,3
TGT003185,REP014,DRG005,FY2021-Q1,149625.77,208,36,7
TGT003186,REP014,DRG005,FY2021-Q2,80285.44,114,31,3
TGT003187,REP014,DRG005,FY2021-Q3,173669.05,261,32,5
TGT003188,REP014,DRG005,FY2021-Q4,190223.95,224,37,3
TGT003189,REP014,DRG005,FY2022-Q1,61795.44,93,45,10
TGT003190,REP014,DRG005,FY2022-Q2,188507.89,196,55,7
TGT003191,REP014,DRG005,FY2022-Q3,155842.53,83,44,10
TGT003192,REP014,DRG005,FY2022-Q4,82106.5,234,53,5
TGT003193,REP014,DRG005,FY2023-Q1,93726.4,237,59,7
TGT003194,REP014,DRG005,FY2023-Q2,74118.08,166,28,8
TGT003195,REP014,DRG005,FY2023-Q3,128383.05,270,26,10
TGT003196,REP014,DRG005,FY2023-Q4,72330.09,227,20,3
TGT003197,REP014,DRG005,FY2024-Q1,188228.66,101,39,7
TGT003198,REP014,DRG005,FY2024-Q2,181231.11,163,38,8
TGT003199,REP014,DRG005,FY2024-Q3,60739.99,260,39,9
TGT003200,REP014,DRG005,FY2024-Q4,72991.16,249,23,10
TGT003201,REP014,DRG006,FY2021-Q1,73161.89,139,50,2
TGT003202,REP014,DRG006,FY2021-Q2,40807.04,202,44,3
TGT003203,REP014,DRG006,FY2021-Q3,77384.34,204,48,8
TGT003204,REP014,DRG006,FY2021-Q4,139932.38,66,34,3
TGT003205,REP014,DRG006,FY2022-Q1,52177.13,69,27,10
TGT003206,REP014,DRG006,FY2022-Q2,122101.9,277,43,7
TGT003207,REP014,DRG006,FY2022-Q3,115282.04,210,39,7
TGT003208,REP014,DRG006,FY2022-Q4,46833.36,154,34,7
TGT003209,REP014,DRG006,FY2023-Q1,55453.8,188,24,6
TGT003210,REP014,DRG006,FY2023-Q2,60283.2,117,60,10
TGT003211,REP014,DRG006,FY2023-Q3,124298.05,71,39,2
TGT003212,REP014,DRG006,FY2023-Q4,77294.9,245,53,6
TGT003213,REP014,DRG006,FY2024-Q1,102143.39,132,49,5
TGT003214,REP014,DRG006,FY2024-Q2,57976.06,124,29,8
TGT003215,REP014,DRG006,FY2024-Q3,45554.05,74,37,8
TGT003216,REP014,DRG006,FY2024-Q4,134505.28,58,45,8
TGT003217,REP014,DRG007,FY2021-Q1,2031265.89,227,34,2
TGT003218,REP014,DRG007,FY2021-Q2,3693944.27,240,60,2
TGT003219,REP014,DRG007,FY2021-Q3,4101209.07,99,21,9
TGT003220,REP014,DRG007,FY2021-Q4,2602634.53,273,53,5
TGT003221,REP014,DRG007,FY2022-Q1,3522410.9,210,24,10
TGT003222,REP014,DRG007,FY2022-Q2,4237365.71,205,20,6
TGT003223,REP014,DRG007,FY2022-Q3,2175585.61,120,41,7
TGT003224,REP014,DRG007,FY2022-Q4,3382701.85,142,31,5
TGT003225,REP014,DRG007,FY2023-Q1,2457631.51,269,53,5
TGT003226,REP014,DRG007,FY2023-Q2,1258872.36,281,60,9
TGT003227,REP014,DRG007,FY2023-Q3,3090579.62,288,22,9
TGT003228,REP014,DRG007,FY2023-Q4,1879326.57,130,35,9
TGT003229,REP014,DRG007,FY2024-Q1,1833035.3,192,34,10
TGT003230,REP014,DRG007,FY2024-Q2,3052320.91,298,39,5
TGT003231,REP014,DRG007,FY2024-Q3,1604410.5,140,20,2
TGT003232,REP014,DRG007,FY2024-Q4,1488634.29,90,51,7
TGT003233,REP014,DRG008,FY2021-Q1,3835085.25,213,39,3
TGT003234,REP014,DRG008,FY2021-Q2,3748495.51,280,51,5
TGT003235,REP014,DRG008,FY2021-Q3,3906606.25,170,48,8
TGT003236,REP014,DRG008,FY2021-Q4,5540669.66,293,39,2
TGT003237,REP014,DRG008,FY2022-Q1,5813322.33,230,24,5
TGT003238,REP014,DRG008,FY2022-Q2,2858610.16,217,57,3
TGT003239,REP014,DRG008,FY2022-Q3,3238102.51,258,37,7
TGT003240,REP014,DRG008,FY2022-Q4,3853911.46,132,40,10
TGT003241,REP014,DRG008,FY2023-Q1,2407916.63,281,48,7
TGT003242,REP014,DRG008,FY2023-Q2,3014085.49,194,54,4
TGT003243,REP014,DRG008,FY2023-Q3,3748067.78,205,58,2
TGT003244,REP014,DRG008,FY2023-Q4,2377810.17,261,24,6
TGT003245,REP014,DRG008,FY2024-Q1,3298186.89,240,20,9
TGT003246,REP014,DRG008,FY2024-Q2,2901947.68,91,29,9
TGT003247,REP014,DRG008,FY2024-Q3,5103653.23,154,35,8
TGT003248,REP014,DRG008,FY2024-Q4,4724564.38,157,60,2
TGT003249,REP014,DRG009,FY2021-Q1,80194.48,106,44,3
TGT003250,REP014,DRG009,FY2021-Q2,35629.54,70,22,10
TGT003251,REP014,DRG009,FY2021-Q3,81472.17,186,52,4
TGT003252,REP014,DRG009,FY2021-Q4,38883.14,245,58,3
TGT003253,REP014,DRG009,FY2022-Q1,55238.58,162,56,2
TGT003254,REP014,DRG009,FY2022-Q2,46812.18,50,33,4
TGT003255,REP014,DRG009,FY2022-Q3,41829.99,130,38,8
TGT003256,REP014,DRG009,FY2022-Q4,85295.03,296,30,7
TGT003257,REP014,DRG009,FY2023-Q1,97346.5,78,45,8
TGT003258,REP014,DRG009,FY2023-Q2,120356.53,219,36,3
TGT003259,REP014,DRG009,FY2023-Q3,49063.73,218,35,8
TGT003260,REP014,DRG009,FY2023-Q4,64555.72,124,26,5
TGT003261,REP014,DRG009,FY2024-Q1,74491.9,146,60,2
TGT003262,REP014,DRG009,FY2024-Q2,48638.64,52,25,4
TGT003263,REP014,DRG009,FY2024-Q3,36988.48,119,57,8
TGT003264,REP014,DRG009,FY2024-Q4,58533.03,240,32,4
TGT003265,REP014,DRG010,FY2021-Q1,60524.4,65,37,3
TGT003266,REP014,DRG010,FY2021-Q2,90316.99,203,35,6
TGT003267,REP014,DRG010,FY2021-Q3,124735.48,141,23,3
TGT003268,REP014,DRG010,FY2021-Q4,86038.88,235,41,4
TGT003269,REP014,DRG010,FY2022-Q1,148230.89,153,39,2
TGT003270,REP014,DRG010,FY2022-Q2,146470.85,171,40,10
TGT003271,REP014,DRG010,FY2022-Q3,52687.41,72,47,8
TGT003272,REP014,DRG010,FY2022-Q4,141410.77,115,32,9
TGT003273,REP014,DRG010,FY2023-Q1,81485.46,74,45,2
TGT003274,REP014,DRG010,FY2023-Q2,74459.93,202,32,4
TGT003275,REP014,DRG010,FY2023-Q3,116768.78,150,59,7
TGT003276,REP014,DRG010,FY2023-Q4,192380.18,125,27,3
TGT003277,REP014,DRG010,FY2024-Q1,82816.4,111,56,6
TGT003278,REP014,DRG010,FY2024-Q2,106266.46,248,31,10
TGT003279,REP014,DRG010,FY2024-Q3,170126.8,236,42,3
TGT003280,REP014,DRG010,FY2024-Q4,106773.17,197,60,2
TGT003281,REP014,DRG011,FY2021-Q1,9119680.81,160,33,3
TGT003282,REP014,DRG011,FY2021-Q2,7702590.85,117,29,2
TGT003283,REP014,DRG011,FY2021-Q3,2858043.32,123,21,2
TGT003284,REP014,DRG011,FY2021-Q4,3172885.17,286,40,6
TGT003285,REP014,DRG011,FY2022-Q1,5658916.96,174,28,10
TGT003286,REP014,DRG011,FY2022-Q2,4271760.15,122,42,8
TGT003287,REP014,DRG011,FY2022-Q3,3315196.65,131,29,10
TGT003288,REP014,DRG011,FY2022-Q4,8486644.17,281,34,4
TGT003289,REP014,DRG011,FY2023-Q1,3126340.64,123,36,9
TGT003290,REP014,DRG011,FY2023-Q2,3711322.4,114,32,3
TGT003291,REP014,DRG011,FY2023-Q3,5692098.57,87,24,2
TGT003292,REP014,DRG011,FY2023-Q4,5524007.27,170,27,6
TGT003293,REP014,DRG011,FY2024-Q1,10449028.57,78,56,8
TGT003294,REP014,DRG011,FY2024-Q2,6876526.19,283,58,4
TGT003295,REP014,DRG011,FY2024-Q3,4801015.39,152,46,4
TGT003296,REP014,DRG011,FY2024-Q4,7128076.13,54,60,4
TGT003297,REP014,DRG012,FY2021-Q1,20877.04,227,51,8
TGT003298,REP014,DRG012,FY2021-Q2,15007.89,105,29,4
TGT003299,REP014,DRG012,FY2021-Q3,13409.36,256,25,4
TGT003300,REP014,DRG012,FY2021-Q4,8092.03,97,59,3
TGT003301,REP014,DRG012,FY2022-Q1,7030.11,135,53,8
TGT003302,REP014,DRG012,FY2022-Q2,13203.16,60,31,2
TGT003303,REP014,DRG012,FY2022-Q3,16706.78,292,34,8
TGT003304,REP014,DRG012,FY2022-Q4,20068.74,238,59,8
TGT003305,REP014,DRG012,FY2023-Q1,17354.93,83,31,9
TGT003306,REP014,DRG012,FY2023-Q2,17331.21,219,51,8
TGT003307,REP014,DRG012,FY2023-Q3,18287.58,118,36,4
TGT003308,REP014,DRG012,FY2023-Q4,17548.58,247,57,5
TGT003309,REP014,DRG012,FY2024-Q1,18764.45,85,24,2
TGT003310,REP014,DRG012,FY2024-Q2,11612.01,149,36,9
TGT003311,REP014,DRG012,FY2024-Q3,13256.5,273,52,3
TGT003312,REP014,DRG012,FY2024-Q4,7254.95,164,45,4
TGT003313,REP014,DRG013,FY2021-Q1,20084.43,121,42,10
TGT003314,REP014,DRG013,FY2021-Q2,7454.15,274,58,2
TGT003315,REP014,DRG013,FY2021-Q3,27837.88,216,34,6
TGT003316,REP014,DRG013,FY2021-Q4,24595.41,216,42,9
TGT003317,REP014,DRG013,FY2022-Q1,36469.15,113,55,3
TGT003318,REP014,DRG013,FY2022-Q2,27263.45,265,45,3
TGT003319,REP014,DRG013,FY2022-Q3,30174.15,209,33,6
TGT003320,REP014,DRG013,FY2022-Q4,27217.35,141,46,10
TGT003321,REP014,DRG013,FY2023-Q1,18131.22,277,36,9
TGT003322,REP014,DRG013,FY2023-Q2,28184.58,210,23,8
TGT003323,REP014,DRG013,FY2023-Q3,33353.24,186,23,5
TGT003324,REP014,DRG013,FY2023-Q4,7921.01,105,37,7
TGT003325,REP014,DRG013,FY2024-Q1,16698.31,287,59,6
TGT003326,REP014,DRG013,FY2024-Q2,10941.81,254,28,2
TGT003327,REP014,DRG013,FY2024-Q3,13038.48,240,22,2
TGT003328,REP014,DRG013,FY2024-Q4,23717.65,96,38,9
TGT003329,REP014,DRG014,FY2021-Q1,25791.99,296,49,10
TGT003330,REP014,DRG014,FY2021-Q2,34188.61,211,28,3
TGT003331,REP014,DRG014,FY2021-Q3,13950.3,300,56,2
TGT003332,REP014,DRG014,FY2021-Q4,30095.34,91,25,5
TGT003333,REP014,DRG014,FY2022-Q1,46645.44,257,57,4
TGT003334,REP014,DRG014,FY2022-Q2,10682.89,224,31,2
TGT003335,REP014,DRG014,FY2022-Q3,51021.28,211,47,2
TGT003336,REP014,DRG014,FY2022-Q4,41603.33,107,40,9
TGT003337,REP014,DRG014,FY2023-Q1,42509.8,170,50,3
TGT003338,REP014,DRG014,FY2023-Q2,48710.25,209,58,5
TGT003339,REP014,DRG014,FY2023-Q3,52348.13,298,23,5
TGT003340,REP014,DRG014,FY2023-Q4,23707.27,156,56,2
TGT003341,REP014,DRG014,FY2024-Q1,49966.41,98,24,3
TGT003342,REP014,DRG014,FY2024-Q2,37154.1,186,41,6
TGT003343,REP014,DRG014,FY2024-Q3,45678.49,172,49,4
TGT003344,REP014,DRG014,FY2024-Q4,17937.71,170,49,10
TGT003345,REP014,DRG015,FY2021-Q1,188315.09,285,49,8
TGT003346,REP014,DRG015,FY2021-Q2,120311.42,111,35,3
TGT003347,REP014,DRG015,FY2021-Q3,103592.83,270,38,10
TGT003348,REP014,DRG015,FY2021-Q4,88624.11,262,57,2
TGT003349,REP014,DRG015,FY2022-Q1,137933.44,90,56,7
TGT003350,REP014,DRG015,FY2022-Q2,66358.85,230,30,5
TGT003351,REP014,DRG015,FY2022-Q3,50508.59,254,47,7
TGT003352,REP014,DRG015,FY2022-Q4,132703.55,58,28,2
TGT003353,REP014,DRG015,FY2023-Q1,112794.06,90,50,4
TGT003354,REP014,DRG015,FY2023-Q2,117610.19,87,59,8
TGT003355,REP014,DRG015,FY2023-Q3,52891.67,161,37,5
TGT003356,REP014,DRG015,FY2023-Q4,112354.03,258,25,6
TGT003357,REP014,DRG015,FY2024-Q1,204859.09,251,36,8
TGT003358,REP014,DRG015,FY2024-Q2,96799.87,255,46,9
TGT003359,REP014,DRG015,FY2024-Q3,152087.55,96,37,6
TGT003360,REP014,DRG015,FY2024-Q4,108026.7,293,46,2
TGT003361,REP015,DRG001,FY2021-Q1,50361.55,52,50,8
TGT003362,REP015,DRG001,FY2021-Q2,101053.86,179,25,10
TGT003363,REP015,DRG001,FY2021-Q3,31857.77,196,33,2
TGT003364,REP015,DRG001,FY2021-Q4,95250.91,86,57,3
TGT003365,REP015,DRG001,FY2022-Q1,50381.73,88,21,8
TGT003366,REP015,DRG001,FY2022-Q2,49626.43,238,44,5
TGT003367,REP015,DRG001,FY2022-Q3,64894.73,168,43,7
TGT003368,REP015,DRG001,FY2022-Q4,33855.38,71,29,4
TGT003369,REP015,DRG001,FY2023-Q1,19592.03,230,49,6
TGT003370,REP015,DRG001,FY2023-Q2,41670.71,70,50,6
TGT003371,REP015,DRG001,FY2023-Q3,79045.34,276,49,6
TGT003372,REP015,DRG001,FY2023-Q4,27472,237,45,7
TGT003373,REP015,DRG001,FY2024-Q1,58290.08,63,59,5
TGT003374,REP015,DRG001,FY2024-Q2,62051.59,246,34,5
TGT003375,REP015,DRG001,FY2024-Q3,54278.89,189,34,4
TGT003376,REP015,DRG001,FY2024-Q4,32334.1,82,53,2
TGT003377,REP015,DRG002,FY2021-Q1,115876.96,124,43,9
TGT003378,REP015,DRG002,FY2021-Q2,94049.16,232,34,9
TGT003379,REP015,DRG002,FY2021-Q3,56721.86,100,56,4
TGT003380,REP015,DRG002,FY2021-Q4,32802.44,163,30,5
TGT003381,REP015,DRG002,FY2022-Q1,111577.6,179,56,9
TGT003382,REP015,DRG002,FY2022-Q2,47046.09,295,44,4
TGT003383,REP015,DRG002,FY2022-Q3,155276.07,166,57,6
TGT003384,REP015,DRG002,FY2022-Q4,131732.25,86,51,3
TGT003385,REP015,DRG002,FY2023-Q1,100766.01,70,53,8
TGT003386,REP015,DRG002,FY2023-Q2,123029.43,63,28,5
TGT003387,REP015,DRG002,FY2023-Q3,35217.06,184,30,9
TGT003388,REP015,DRG002,FY2023-Q4,40737.2,258,42,3
TGT003389,REP015,DRG002,FY2024-Q1,113065.08,57,51,4
TGT003390,REP015,DRG002,FY2024-Q2,125107.58,257,47,9
TGT003391,REP015,DRG002,FY2024-Q3,53678.52,204,30,7
TGT003392,REP015,DRG002,FY2024-Q4,49044.43,245,52,5
TGT003393,REP015,DRG003,FY2021-Q1,20786.77,208,43,2
TGT003394,REP015,DRG003,FY2021-Q2,62119.09,290,39,9
TGT003395,REP015,DRG003,FY2021-Q3,22354.78,181,59,6
TGT003396,REP015,DRG003,FY2021-Q4,48725.71,202,46,5
TGT003397,REP015,DRG003,FY2022-Q1,29192.4,54,39,3
TGT003398,REP015,DRG003,FY2022-Q2,42069.91,73,57,4
TGT003399,REP015,DRG003,FY2022-Q3,51791.24,84,22,9
TGT003400,REP015,DRG003,FY2022-Q4,39456.15,78,52,2
TGT003401,REP015,DRG003,FY2023-Q1,30877.82,101,57,3
TGT003402,REP015,DRG003,FY2023-Q2,62872.37,272,51,9
TGT003403,REP015,DRG003,FY2023-Q3,36267.42,289,47,2
TGT003404,REP015,DRG003,FY2023-Q4,41667.74,51,38,9
TGT003405,REP015,DRG003,FY2024-Q1,44619.37,185,51,9
TGT003406,REP015,DRG003,FY2024-Q2,15825.97,57,42,8
TGT003407,REP015,DRG003,FY2024-Q3,29919.71,266,42,6
TGT003408,REP015,DRG003,FY2024-Q4,46057.98,252,48,5
TGT003409,REP015,DRG004,FY2021-Q1,247003.18,230,20,10
